id,sales
576,25.02733358
577,24.90831109
578,24.38149406
579,26.71881492
580,17.06720928
581,20.78503903
582,22.30051726
583,21.90101742
584,17.30525359
585,23.70846376
586,25.56911728
587,21.43306687
588,20.85484589
589,23.5222305
590,20.14294766
591,23.10521487
592,23.68488598
593,21.1260851
594,22.37014829
595,20.83364845
596,14.89193145
597,18.54147117
598,21.38596768
599,21.58805374
600,27.02202806
601,23.83028548
602,16.74071463
603,20.97863284
604,21.11496033
605,21.43687821
606,22.5677989
607,24.21529921
608,18.76018597
609,22.76667245
610,19.22405105
611,19.85981775
612,21.15629953
613,27.47141276
614,24.34749672
615,18.82370482
616,17.17713504
617,21.88260126
618,23.23670772
619,22.70581878
620,20.83963992
621,21.67833611
622,16.62584887
623,19.37327129
624,16.21607457
625,16.62009847
626,21.8505053
627,18.33037914
628,22.12473583
629,15.23515039
630,16.09208906
631,17.877696
632,17.93949192
633,19.43364665
634,20.30605072
635,18.34161739
636,16.71620975
637,18.90751601
638,15.6514559
639,16.30230513
640,19.20748887
641,16.47639859
642,21.90073333
643,20.92254376
644,15.64161552
645,13.17717069
646,18.30131839
647,23.43549757
648,23.68784512
649,26.29751666
650,16.02855147
651,13.59912278
652,21.31634576
653,19.49273936
654,20.2633565
655,23.38476875
656,23.38573289
657,11.66088662
658,17.04122951
659,18.66938166
660,16.85692089
661,17.53172635
662,18.59040604
663,14.89037971
664,13.63889085
665,17.98064766
666,14.61005287
667,16.28073452
668,16.16006876
669,19.30985889
670,19.10290043
671,17.95133458
672,14.79888844
673,13.66513
674,14.4854885
675,20.40947311
676,19.84889455
677,24.699553
678,17.97149991
679,17.45883401
680,15.96263502
681,19.5866964
682,20.04270107
683,16.94797507
684,24.27390118
685,17.06316557
686,14.94688578
687,18.50899456
688,19.29863967
689,22.10549416
690,22.78679892
691,19.18737491
692,19.94409617
693,19.23801278
694,19.57718811
695,19.80675129
696,25.56104694
697,21.80869411
698,26.31699008
699,20.68578781
700,18.75720547
701,20.866424
702,20.09573319
703,20.08800064
704,21.50995959
705,19.19083955
706,11.44399062
707,14.33742397
708,10.71500103
709,11.92227683
710,13.57907444
711,13.72575624
712,12.23629074
713,13.2749569
714,13.22421231
715,12.96976219
716,12.60463285
717,11.36089339
718,13.98583166
719,13.84148873
720,14.84835367
721,11.58269306
722,13.31706606
723,12.21615511
724,14.4152664
725,16.75587444
726,15.54196444
727,11.64423254
728,13.46883535
729,14.54799285
730,16.27211272
731,12.41346674
732,15.0060592
733,15.57002094
734,11.21276122
735,12.15054325
736,12.14512731
737,12.45018935
738,17.32232322
739,16.03935875
740,14.62109795
741,14.76448933
742,11.27647668
743,12.93991394
744,16.38051512
745,15.90949988
746,15.44046537
747,16.11322954
748,11.3197372
749,11.00881055
750,13.68838905
751,11.23719043
752,13.24689322
753,14.32133313
754,15.09101427
755,13.85719524
756,12.34696798
757,11.16007343
758,11.10057725
759,13.53472752
760,16.40086794
761,16.88614665
762,13.6604471
763,11.75307795
764,11.30264733
765,8.966725074
766,13.6613295
767,16.30356132
768,14.17044902
769,9.71837229
770,11.59497986
771,11.29249598
772,16.92381891
773,14.30997258
774,13.76162145
775,15.39159534
776,13.88327138
777,15.38262816
778,17.00842375
779,14.81168252
780,13.14959732
781,11.90995411
782,16.72876263
783,16.51668385
784,15.05894048
785,13.1547755
786,11.7318827
787,13.60680032
788,18.02335374
789,19.30189552
790,11.97293758
791,12.14051357
792,14.51997351
793,17.69389702
794,16.01308322
795,16.96236517
796,17.00571277
797,15.91176716
798,14.01817342
799,17.96973739
800,14.46178709
801,18.3217676
802,18.08115689
803,15.54633844
804,16.45795745
805,20.63189114
806,19.63723236
807,20.86408461
808,20.95390527
809,18.4946955
810,20.75105918
811,16.7829095
812,16.61410305
813,17.83583978
814,18.41001032
815,23.81106648
816,20.7602205
817,18.85871862
818,17.17083742
819,17.59953771
820,14.61493138
821,14.46352508
822,17.81519102
823,17.63063718
824,24.14543353
825,20.26948241
826,19.59425243
827,22.48256173
828,20.49204083
829,23.91459185
830,23.75579649
831,19.7004287
832,19.66782559
833,18.17756929
834,19.26249627
835,21.73275957
836,22.41996882
837,18.69392197
838,21.18151142
839,18.9896557
840,23.60568373
841,24.00844314
842,20.69841733
843,21.03312575
844,19.85748594
845,22.87306698
846,21.31968494
847,23.59534318
848,20.33720466
849,18.68186009
850,18.25018251
851,26.50409986
852,26.34603144
853,24.26388246
854,24.06344478
855,20.31899904
856,23.01677595
857,21.05569085
858,22.47532498
859,28.26341766
860,19.46290491
861,23.87673289
862,17.70310535
863,21.61227985
864,21.56130741
865,26.73759533
866,27.63116231
867,24.12314489
868,19.02172488
869,18.05747929
870,20.06782381
871,26.24822004
872,26.7994244
873,24.30897392
874,17.73698598
875,24.91318961
876,19.22076408
877,24.46598314
878,22.64082591
879,22.62539809
880,26.28240586
881,22.29992695
882,21.3875975
883,20.93187546
884,22.76826514
885,22.21527098
886,29.25346663
887,27.730577
888,23.79852487
889,18.32784856
890,21.92744488
891,24.31944507
892,23.19464112
893,33.33292024
894,22.71564066
895,21.78656172
896,21.28484335
897,21.82820607
898,26.8513479
899,25.39045698
900,26.00008788
901,26.98118088
902,23.39868974
903,20.29738635
904,26.19023844
905,27.21695645
906,22.80183351
907,28.27742015
908,30.19203984
909,22.02272097
910,27.14593858
911,25.49766071
912,23.12566424
913,28.6961033
914,30.06728791
915,33.28931791
916,27.44526895
917,23.5618709
918,23.08350772
919,26.25694227
920,30.44292473
921,33.70584777
922,28.11691097
923,21.53281493
924,23.67613949
925,22.38546959
926,27.96816232
927,27.88695136
928,29.15231634
929,24.34970989
930,26.44266194
931,23.57073145
932,25.36840789
933,35.68001311
934,29.09031924
935,32.88505376
936,33.59433713
937,27.170756
938,25.92324402
939,25.17976568
940,22.25396382
941,28.30549986
942,30.57749505
943,31.53375899
944,18.28838009
945,24.56288646
946,25.15540621
947,23.05186902
948,26.40828349
949,24.95113853
950,20.02131048
951,23.00889964
952,23.57243897
953,19.59934057
954,23.15233555
955,22.99338684
956,21.37603666
957,27.35992297
958,18.77093455
959,18.41023423
960,22.09186787
961,23.85385673
962,22.34356219
963,24.782367
964,24.06977852
965,17.12901204
966,19.0511342
967,22.70517611
968,20.74599769
969,25.90209858
970,22.2051138
971,23.08022372
972,22.66276467
973,22.70754879
974,25.39051701
975,24.30247785
976,24.13177019
977,27.80115965
978,25.2402761
979,22.91499143
980,23.65103291
981,21.29743535
982,17.74929025
983,20.02014823
984,29.37490768
985,24.11072406
986,20.51586748
987,23.55538885
988,18.05728778
989,24.47617156
990,25.25491959
991,22.25720613
992,27.72824051
993,24.57270497
994,21.45262359
995,21.44004951
996,20.98952807
997,22.13570822
998,31.75569563
999,24.11983221
1000,21.43846346
1001,20.97352709
1002,21.42408856
1003,23.20421978
1004,21.23111675
1005,19.71324441
1006,24.90500092
1007,17.24030884
1008,18.12566042
1009,15.62791842
1010,20.93522466
1011,15.87996259
1012,20.95529929
1013,20.91610669
1014,16.97275666
1015,16.01782728
1016,20.21751398
1017,22.74876173
1018,24.5042438
1019,21.58872811
1020,22.79006622
1021,17.85331502
1022,22.95560599
1023,23.43678308
1024,20.81229196
1025,21.93560726
1026,22.74444858
1027,24.02927491
1028,22.74342531
1029,21.73512084
1030,22.11572498
1031,17.31404556
1032,23.74314874
1033,22.48580524
1034,27.86310703
1035,19.85498076
1036,17.55645435
1037,14.25519138
1038,20.65510316
1039,21.69475167
1040,26.49253284
1041,24.46106498
1042,20.3458582
1043,23.14185914
1044,22.37680836
1045,21.54799345
1046,22.95246353
1047,22.88270281
1048,25.07172857
1049,21.32244805
1050,18.01602567
1051,21.7800847
1052,22.61248435
1053,24.92646959
1054,31.45945997
1055,26.29390412
1056,19.78253122
1057,22.17413818
1058,26.59206522
1059,23.38082965
1060,24.00200185
1061,24.31663814
1062,27.11600972
1063,22.12341713
1064,17.70239551
1065,16.31051419
1066,18.76567072
1067,25.40712527
1068,22.50195049
1069,20.72820213
1070,9.223368478
1071,13.4752305
1072,13.84436451
1073,15.99327412
1074,21.89262546
1075,14.31662977
1076,16.28775349
1077,15.1628536
1078,13.43613727
1079,15.97534188
1080,16.00616271
1081,17.95470717
1082,18.87855253
1083,15.17955281
1084,13.31995262
1085,12.86290319
1086,16.05950875
1087,12.30138229
1088,16.13152833
1089,17.87647476
1090,15.21580781
1091,12.28556913
1092,11.47401111
1093,12.41766425
1094,10.65868878
1095,17.33190856
1096,14.69959543
1097,14.96378397
1098,8.453158048
1099,12.89426537
1100,14.81728954
1101,16.80199782
1102,17.11506608
1103,12.59587534
1104,12.79562375
1105,15.23001229
1106,12.85595808
1107,14.12637193
1108,11.94866978
1109,14.18413296
1110,15.79222391
1111,18.23164696
1112,9.226763777
1113,11.76367437
1114,11.53672458
1115,15.46740446
1116,12.30481282
1117,10.31897132
1118,14.69222456
1119,12.71960412
1120,16.32875421
1121,14.46152023
1122,14.2196289
1123,16.56921712
1124,20.12278
1125,18.24853722
1126,15.00142603
1127,16.68061816
1128,14.99686039
1129,16.89045389
1130,14.64772152
1131,13.81354983
1132,14.32238388
1133,16.25268697
1134,15.17054682
1135,15.97650057
1136,11.80796678
1137,14.44508169
1138,14.47715262
1139,15.25418464
1140,14.41484374
1141,13.86642314
1142,15.585607
1143,17.04289226
1144,16.71638827
1145,13.78466879
1146,19.80476969
1147,14.27347494
1148,19.45170733
1149,23.08569808
1150,15.83709982
1151,16.30670524
1152,15.75728916
1153,18.67898704
1154,15.0908225
1155,14.36522526
1156,11.80701742
1157,13.68246519
1158,13.39079912
1159,18.60938786
1160,14.10686532
1161,16.31547851
1162,17.1643875
1163,15.93096197
1164,18.06917388
1165,16.92965106
1166,18.1284877
1167,19.43679344
1168,17.44421407
1169,12.72283323
1170,16.32880524
1171,17.02563921
1172,20.75785253
1173,18.25417
1174,21.23149746
1175,17.09129536
1176,16.5257401
1177,21.33238232
1178,19.60320502
1179,20.89034863
1180,24.25883963
1181,23.52125576
1182,22.42193663
1183,18.35956151
1184,19.98072413
1185,18.93907846
1186,23.26747699
1187,23.37582974
1188,25.56700467
1189,19.91312585
1190,20.94486281
1191,17.53242571
1192,20.95641436
1193,27.31219303
1194,23.28269675
1195,25.12729111
1196,22.48153795
1197,21.55210103
1198,24.59922157
1199,21.2777335
1200,23.81720913
1201,23.45291514
1202,29.53200645
1203,20.16519806
1204,26.15787317
1205,23.30129981
1206,21.41658594
1207,21.52364225
1208,21.42422221
1209,20.1900183
1210,23.12078566
1211,21.07665521
1212,18.81656495
1213,20.22699102
1214,21.78221349
1215,23.69135079
1216,25.36225419
1217,20.32104338
1218,20.8838006
1219,22.13087931
1220,23.92189552
1221,26.85486667
1222,26.50554415
1223,26.44621846
1224,21.54902293
1225,25.12017505
1226,23.61582923
1227,20.03738762
1228,22.34182324
1229,23.16892515
1230,25.93730715
1231,24.45438373
1232,25.43642243
1233,21.65560925
1234,23.81097328
1235,27.77201743
1236,28.90778664
1237,33.2840441
1238,21.67249301
1239,26.21342827
1240,29.64675872
1241,27.41736862
1242,26.93119062
1243,30.18087909
1244,29.8490831
1245,25.21289323
1246,24.59365066
1247,24.60982491
1248,20.64368279
1249,26.26583593
1250,31.27737379
1251,27.59408288
1252,22.98718359
1253,22.1046562
1254,24.93934663
1255,25.80181521
1256,32.18523564
1257,28.8542955
1258,31.6109302
1259,23.61832637
1260,22.5095286
1261,23.76145718
1262,25.16201207
1263,30.62003731
1264,27.4313069
1265,23.29521281
1266,23.98599384
1267,23.50017334
1268,22.89827481
1269,27.27366655
1270,23.348414
1271,26.5205748
1272,27.16640766
1273,21.76669098
1274,25.89726752
1275,26.1116415
1276,25.40801457
1277,29.28007834
1278,32.03424606
1279,31.78766072
1280,28.6368374
1281,26.58970877
1282,26.99727612
1283,27.224551
1284,36.40314231
1285,31.52599568
1286,32.67989701
1287,23.5453342
1288,27.70996666
1289,24.83804405
1290,31.76399776
1291,30.70559611
1292,31.27298897
1293,28.40380724
1294,25.09787926
1295,27.54178201
1296,28.14840178
1297,24.51881482
1298,32.25912294
1299,31.72631243
1300,32.97133481
1301,25.25632716
1302,24.81585731
1303,24.00768505
1304,30.77812243
1305,27.52792965
1306,30.77877666
1307,27.52189742
1308,25.53357099
1309,25.30374027
1310,26.81040702
1311,29.31108019
1312,31.12236729
1313,32.68025364
1314,26.69498995
1315,23.61148243
1316,22.27611336
1317,26.30558747
1318,28.35364062
1319,23.48873485
1320,20.09895092
1321,26.20569434
1322,19.57618741
1323,25.70644312
1324,20.40358565
1325,22.43954407
1326,21.32310249
1327,27.73010212
1328,31.15794663
1329,23.49266477
1330,17.95985767
1331,24.29968835
1332,27.2257053
1333,26.35079387
1334,25.9383923
1335,22.1454893
1336,21.68381462
1337,23.39429486
1338,24.94274978
1339,18.23204236
1340,23.14187424
1341,22.6884857
1342,28.12353004
1343,17.98998569
1344,19.34195226
1345,21.09862713
1346,20.45658329
1347,23.08887971
1348,28.97361973
1349,25.96138607
1350,28.28597158
1351,25.80739152
1352,21.46317314
1353,25.41938843
1354,23.93570901
1355,23.12904784
1356,22.46340103
1357,23.56332543
1358,22.3932525
1359,19.993314
1360,21.11024841
1361,21.31747812
1362,21.45201637
1363,25.37903118
1364,22.1430303
1365,22.68905216
1366,22.95816051
1367,24.56400304
1368,25.20196138
1369,24.97642591
1370,24.6303449
1371,20.50739554
1372,20.94885331
1373,26.29440157
1374,25.07386671
1375,22.73296132
1376,23.24438413
1377,24.31404734
1378,22.61264825
1379,24.5047847
1380,18.26739854
1381,20.40308002
1382,19.36308576
1383,24.53923606
1384,27.47082385
1385,20.86547514
1386,19.25620437
1387,18.89671216
1388,20.19069336
1389,29.68302251
1390,28.65035673
1391,24.93239274
1392,21.09170345
1393,20.79841247
1394,19.81954683
1395,24.65129045
1396,23.59897517
1397,22.81366245
1398,20.01149099
1399,19.64599122
1400,18.31651692
1401,19.33115108
1402,23.61462831
1403,21.14200633
1404,23.87192255
1405,29.19723089
1406,23.03365452
1407,21.02460204
1408,21.6310853
1409,22.58664671
1410,21.53693706
1411,25.16818685
1412,20.24236056
1413,22.0770508
1414,20.67889867
1415,21.76993002
1416,20.37434153
1417,24.66964968
1418,24.5975087
1419,31.11326283
1420,20.50224028
1421,20.37770366
1422,19.33719117
1423,20.47361531
1424,21.75933449
1425,28.90705248
1426,20.80294109
1427,16.79226277
1428,19.28160693
1429,21.70631142
1430,20.07018408
1431,21.89014042
1432,17.93434759
1433,19.53809322
1434,22.01272234
1435,21.93096797
1436,15.71249338
1437,13.86271976
1438,14.04371111
1439,16.31222436
1440,17.8225848
1441,14.09482971
1442,12.3477365
1443,16.69464838
1444,14.18970216
1445,9.853289503
1446,13.33338439
1447,18.45142062
1448,15.60935262
1449,19.56017847
1450,13.88905318
1451,12.58461984
1452,16.6390974
1453,19.45856151
1454,19.27215172
1455,17.04271608
1456,17.31103301
1457,13.63074148
1458,17.85221508
1459,19.37025318
1460,16.68890072
1461,18.10060374
1462,16.00314679
1463,13.44389662
1464,15.91634848
1465,18.70520715
1466,19.6457954
1467,16.38522701
1468,17.34512706
1469,15.56277195
1470,13.57779272
1471,15.69853418
1472,14.89275687
1473,20.15023609
1474,13.83641362
1475,17.05750009
1476,18.60950631
1477,14.17241481
1478,14.2125203
1479,14.51198861
1480,11.69005817
1481,18.17552012
1482,22.37664518
1483,15.60759015
1484,13.57913152
1485,13.11269186
1486,16.13601467
1487,18.35778645
1488,13.05389342
1489,17.38217011
1490,13.74344865
1491,15.97729814
1492,13.92755066
1493,13.74525032
1494,13.48816984
1495,17.8454093
1496,21.89921844
1497,15.07270125
1498,17.6238019
1499,15.74933945
1500,18.47191248
1501,21.97224925
1502,21.56182459
1503,20.78304769
1504,16.62716963
1505,13.73432059
1506,17.50932413
1507,17.10060303
1508,15.95816934
1509,16.79343978
1510,18.16293207
1511,14.62063378
1512,14.02029742
1513,17.41861475
1514,12.84797808
1515,18.51658462
1516,19.12717075
1517,15.83420913
1518,12.1679296
1519,15.65594875
1520,15.46410211
1521,21.53656903
1522,17.65938432
1523,18.71673173
1524,22.22930937
1525,15.93617269
1526,18.52093498
1527,16.43888012
1528,20.0311791
1529,19.42772418
1530,15.34235072
1531,20.01768244
1532,14.1573124
1533,15.17367187
1534,18.02905836
1535,18.00482728
1536,19.26423645
1537,16.91094488
1538,20.02138478
1539,18.35173836
1540,21.79751009
1541,19.37377322
1542,21.10966086
1543,18.49371521
1544,19.64626268
1545,21.38663159
1546,15.82134893
1547,16.4316103
1548,20.02418179
1549,16.7262357
1550,18.76880502
1551,18.40645497
1552,18.41276934
1553,19.86523526
1554,15.28768329
1555,15.76317363
1556,21.09407853
1557,18.06224989
1558,24.40916979
1559,21.4901221
1560,19.17790681
1561,21.44900339
1562,21.51607617
1563,22.82000204
1564,23.52490137
1565,20.97609988
1566,19.56405418
1567,21.54494491
1568,20.32845335
1569,18.36232866
1570,22.03584931
1571,19.21282271
1572,22.52348036
1573,26.13586455
1574,16.92042628
1575,20.57493054
1576,21.43997528
1577,24.61569284
1578,25.0181641
1579,21.06987099
1580,23.98415641
1581,22.88318755
1582,24.33357445
1583,22.15977692
1584,26.31327593
1585,25.31567371
1586,28.69812506
1587,29.71122717
1588,21.63091467
1589,23.49508834
1590,28.13418517
1591,22.10867196
1592,25.98289673
1593,29.65602719
1594,28.33605573
1595,25.79746428
1596,26.50003316
1597,19.46108098
1598,19.69092544
1599,26.33459345
1600,27.40448871
1601,30.31918765
1602,21.25565099
1603,23.51038692
1604,19.62162282
1605,30.15897825
1606,30.69536144
1607,28.76654268
1608,25.5334831
1609,24.11150348
1610,20.67596312
1611,25.86890057
1612,22.50497872
1613,26.14528022
1614,30.96164473
1615,30.36918883
1616,24.25131732
1617,20.51628042
1618,22.19968127
1619,28.29229772
1620,26.69079763
1621,29.13349476
1622,27.70019296
1623,25.30910787
1624,24.01425894
1625,26.81446473
1626,27.16495068
1627,23.72378015
1628,34.21318459
1629,27.82251997
1630,27.61401835
1631,28.83312887
1632,29.44809697
1633,28.32280449
1634,26.98663452
1635,29.82290478
1636,32.99635127
1637,28.00446962
1638,22.9520721
1639,26.50068714
1640,30.11814197
1641,29.0281636
1642,28.82360426
1643,23.96231129
1644,22.70456202
1645,28.62972521
1646,36.29219538
1647,23.47050793
1648,22.24135142
1649,13.44782995
1650,15.04333317
1651,15.88795154
1652,16.94776868
1653,15.09340844
1654,17.1584488
1655,16.44808879
1656,14.01458123
1657,15.6983598
1658,13.14070992
1659,16.53812159
1660,19.40532402
1661,23.0257656
1662,16.46459571
1663,16.33857907
1664,13.47239242
1665,14.86545089
1666,14.48140896
1667,17.59400367
